SURVYEAR	FIPS	STABR	STNAME	R1A	R1B	R1C	R1D	R1E	R1F	R1G	R1H	R1I	R1J	R1K	R1L	R1M	R1N	STR1	R2	R3	R4A	R4B	R4C	R4D	STR4	R5	TR	E11	E12	E13	E14	E15	E16	E17	E18	STE1	E11A	E11B	E11C	E11D	E2	E212	E213	E214	E215	E216	E217	E218	TE21	E222	E223	E224	E225	E226	E227	E228	TE22	E232	E233	E234	E235	E236	E237	E238	TE23	E242	E243	E244	E245	E246	E247	E248	TE24	E252	E253	E254	E255	E256	E257	E258	TE25	E262	E263	E264	E265	E266	E267	E268	TE26	STE22	STE23	STE24	STE25	STE26	STE27	STE28	STE2T	E3A11	E3A12	E3A13	E3A14	E3A2	E3A16	E3A1	E3B11	E3B12	E3B13	E3B14	E3B2	E3B16	E3B1	STE3	E4A1	E4A2	E4B1	E4B2	E4C1	E4C2	E4D	E4E1	E4E2	STE4	TE5	E61	E62	E63	STE6	E7A1	E7A2	STE7	E81	E82	E9A	E9B	E9C	E9D	E91	STE9	TE10	TE11	X12C	X12D	TX12	NCE13	ADA	A14A	A14B	PPE15	MEMBR23	CE1	CE2	AR1	AR1A	AR1B	AR2	AR2A	AR3	AR6	AR6A	AR7	AR8	AE1	AE1A	AE1B	AE1C	AE1D	AE1E	AE1F	AE1G	AE2	AE2A	AE2B	AE2C	AE2D	AE2E	AE2F	AE2G	AE3	AE4	AE4A	AE4B	AE4C	AE4D	AE4E	AE4F	AE4G	AE5	AE6	AE7	AE8	IR1A	IR1B	IR1C	IR1D	IR1E	IR1F	IR1G	IR1H	IR1I	IR1J	IR1K	IR1L	IR1M	IR1N	ISTR1	IR2	IR3	IR4A	IR4B	IR4C	IR4D	ISTR4	IR5	ITR	IE11	IE12	IE13	IE14	IE15	IE16	IE17	IE18	ISTE1	IE11A	IE11B	IE11C	IE11D	IE2	IE212	IE213	IE214	IE215	IE216	IE217	IE218	ITE21	IE222	IE223	IE224	IE225	IE226	IE227	IE228	ITE22	IE232	IE233	IE234	IE235	IE236	IE237	IE238	ITE23	IE242	IE243	IE244	IE245	IE246	IE247	IE248	ITE24	IE252	IE253	IE254	IE255	IE256	IE257	IE258	ITE25	IE262	IE263	IE264	IE265	IE266	IE267	IE268	ITE26	ISTE22	ISTE23	ISTE24	ISTE25	ISTE26	ISTE27	ISTE28	ISTE2T	IE3A11	IE3A12	IE3A13	IE3A14	IE3A2	IE3A16	IE3A1	IE3B11	IE3B12	IE3B13	IE3B14	IE3B2	IE3B16	IE3B1	ISTE3	IE4A1	IE4A2	IE4B1	IE4B2	IE4C1	IE4C2	IE4D	IE4E1	IE4E2	ISTE4	ITE5	IE61	IE62	IE63	ISTE6	IE7A1	IE7A2	ISTE7	IE81	IE82	IE9A	IE9B	IE9C	IE9D	IE91	ISTE9	ITE10	ITE11	IX12C	IX12D	ITX12	INCE13	IADA	IA14A	IA14B	IPPE15	IMEMBR23	ICE1	ICE2	IAR1	IAR1A	IAR1B	IAR2	IAR2A	IAR3	IAR6	IAR6A	IAR7	IAR8	IAE1	IAE1A	IAE1B	IAE1C	IAE1D	IAE1E	IAE1F	IAE1G	IAE2	IAE2A	IAE2B	IAE2C	IAE2D	IAE2E	IAE2F	IAE2G	IAE3	IAE4	IAE4A	IAE4B	IAE4C	IAE4D	IAE4E	IAE4F	IAE4G	IAE5	IAE6	IAE7	IAE8
2024	48	TX	Texas	35609216065	400887351	-2	-2	122810274	16465726	0	0	3709324538	641768718	465530403	1515377498	0	0	42464914847	135588482	34516726382	463839880	11539817090	107322617	172165479	12283145066	19141951302	89400374777	29992888573	5545212688	2131721721	108451411	70837412	2313406364	345570370	427179338	40518860095	14426188199	2269206121	1044524272	3220332772	-1	2950940675	2647580040	322933211	3251353813	2872593642	1234564865	1741779763	15021746009	557404126	500634696	57581497	586112187	583466656	236984562	290281847	2812465571	317951380	696031995	580231464	76243696	2389540309	345202547	628826849	5034028240	132331485	202621323	10856763	55577014	2274867359	313166661	297934508	3287355113	4820583	13859782	1180284	4886429	236996401	182128546	122515451	566387476	20424370	49053508	32833011	47973870	28298638	5790265	668555447	852929109	3979052036	4095921562	1004435946	4017260580	8148766604	2135708900	3627378414	27008524042	1163327401	369388745	469305656	1779056418	140877051	44163842	3825242062	0	0	0	0	0	0	0	3825242062	0	0	0	0	0	0	0	0	0	0	71352626199	14510850833	592416068	1111768755	16215035656	5044214298	5910280462	10954494760	529935855	3619718	0	26777115	0	0	18632	26777115	2760658070	89180848072	1254383203	671945183	3156437781	68196188418	4998904	4998904	-2	13642	5532518	60754633422	10597992777	47290	661026021	3969414751	0	2304533	-2	0	-2	-2	-2	3095185356	47467	125528819	2952638845	-2	-2	194486	-2	1939018808	0	83830101	1843601707	-2	-2	157143	-2	1132691146	244493492	0	23521526	220971966	-2	-2	-2	-2	-2	-2	254129651	23475402	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2024	49	UT	Utah	2733110360	144163174	-2	-2	11716657	1907372	4947867	1993338	299223111	77166862	145278237	238452160	8599	0	3654067027	0	5301948290	42634752	634392926	63592389	27074760	767694827	579980609	9723710144	3045987762	1218996800	185178703	1766671	4383352	417372824	41490035	11705108	4881007868	1636271090	282702727	114747234	718291509	60873746	293500832	224226168	36990430	353556147	247818578	111827024	120827861	1388747040	121926990	95232058	17998477	149668801	102989292	44516779	52957225	585289622	45765426	33090007	26887102	8568351	122777622	23255028	49379854	309723390	16652600	31639840	5965368	8408959	179781300	34113961	25130864	301692892	2017135	1735225	410207	739253	29447770	25512354	10840203	70702147	1229739	929542	1603456	1443522	257340	2640878	2186221	10290698	479075587	385117615	89444833	521645780	653624132	216353670	250482025	2595743642	108892268	38475061	10465967	159822681	7222647	173924	317829901	231855	97300	134863	137089	237542	0	601107	318431008	0	0	0	0	0	0	0	0	0	0	7795182518	979963910	347731197	69855619	1397550726	239665609	486612480	726278089	51840784	111187	0	19493455	0	0	0	19493455	537350374	9383831041	16439018	63188546	318745786	7476436732	626535	-2	626535	11933	689883	7023104338	772078179	142672	2914036	188752062	13408	236308	-2	192508	-2	-2	-2	121203942	126411	2064399	118732506	14689	130399	135538	-2	82779261	102200	1840712	80618557	14639	67615	135538	-2	38339555	49272647	0	873353	48342651	0	56643	0	-2	17117035	2316453	3777727	85125	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2024	50	VT	Vermont	955746	159005	-2	230781	3448144	63804551	281230	1695649	20126625	4695445	1647296	38506862	36	0	70051170	0	2320420375	3075231	270138441	1503250	1875737	276592659	217779183	2667064204	748219323	436079108	62209695	125631309	112033029	36901009	4613413	4052749	1413093193	475368753	103004584	20244552	12637572	3193581	138296941	55999905	19530873	98166681	60381200	12336743	43235086	427947429	78989831	35835726	11257101	56329650	36179647	6943926	28913603	254449484	35942862	22047070	11863808	5707153	70291855	60340260	18008979	224201987	2557078	14345268	1307564	3064177	44215756	2839194	8406685	76735722	203229	6158642	158499	422296	6939093	6030294	3553730	23465783	236618	478685	1457112	1249922	715656	467079	4619863	9224935	256023330	128706654	45416458	164517583	211784114	82927202	103184216	992559557	19355337	12672880	22423666	22497041	2201860	1211922	78160846	352056	48500	154224	357569	53215	179783	1092132	79252978	0	0	0	0	0	0	0	0	0	0	2484905728	129698984	4043235	3220726	136962945	14305375	26845002	41150377	12129041	12283	0	1947156	0	0	3852	1947156	37614367	2666295276	35298501	6851317	52221969	2432683759	75771	-2	75771	32106	82455	1850644689	230215644	0	7888639	111629399	326783	473881	0	65205	683898	-2	-2	90730643	3115	5554862	82363503	88745	173714	1097277	1449426	38388853	2242	2556265	35161128	80015	123052	54792	411355	51486469	31504857	0	1570976	28070875	314899	762759	72450	712898	3063039	1053094	9237777	850177	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	R	R	T	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	A	A	A	A	A	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	T	T	T	T	T	T	T	T	R	A	R	R	R	R	T	R	R	R	R	R	R	R	T	R	R	R	R	A	R	R	R	R	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2024	51	VA	Virginia	-2	-2	7017691367	4296694562	21575265	392021461	3407647	0	62266104	158126595	0	317001083	183922	5181015	11882127560	0	10059443613	104136478	2223254490	0	68687217	2396078185	687682773	24337649358	8275335794	3361628151	451332860	4805073	374481785	492654380	72799075	10133598	12595889856	4828653702	1820334330	346849330	120132187	64130380	823299655	952564911	176729694	855202412	714341594	610372614	243169402	4375680282	334922483	368129553	71290423	353387811	289557241	228109138	125922579	1771319228	62479779	242118877	81148467	12317991	819580702	106759922	65348834	1389754572	16934448	157857898	41330198	11223082	170045365	109016270	10680608	517087869	3404748	60031344	30914203	994490	170728722	106652638	18219409	390945554	169808	1284122	1368295	1177959	12273089	47763382	157233	64193888	1237806173	1721955361	371867077	1233309255	2005797991	1102021326	445278656	8118035839	270233906	108050341	89689005	367116377	29834295	6049238	841138867	2510157	466974	4277838	371368	76639	80170	7706507	848845374	0	0	0	0	0	0	0	0	0	0	21562771069	1363505137	297635515	112473175	1773613827	102243776	372795740	475039516	21499127	1906022	0	56967601	0	0	85339	56967601	905755614	23910498548	312142972	0	500617416	21062153653	1158234	-2	1158234	18185	1258852	19047995859	2014157796	0	201700135	702148978	252966	0	-2	-2	78399170	-2	-2	727917340	0	64915036	627595329	0	242429	-2	35164546	307859973	0	27041061	279986602	0	32544	-2	799766	147407948	257814557	0	13426855	197684398	0	0	-2	46703304	59551256	10782972	30470937	3702498	R	R	A	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2024	53	WA	Washington	5181549437	8123249	10265903	1627163	62710376	152800534	0	10295868	308231526	76129953	129946706	449090566	0	1186122	6228861001	0	15758047840	240060950	1680443590	48057476	45234347	2013796363	1057680267	24000705204	7831747370	2637946116	910161681	19650061	26800466	306046704	10331778	60139014	11765690946	4901201724	782508628	409244008	535590124	71192766	1134745361	900545257	98484404	873713591	573797261	362356406	512217358	4455859638	400885777	252164864	25394955	270738057	235007666	170134628	163748089	1518074036	191329477	108249510	74818746	8131666	734247862	214655089	194516089	1525948439	14112167	86588473	4021818	9680452	107347797	85753493	51687235	359191435	869687	8739333	230396	185995	52714115	78986000	17137387	158862913	960353	5953061	617945	632665	11544039	2066119	10679382	32453564	1742033135	1353501165	203337868	1162896431	1661944625	834965735	932848153	7891527112	186433706	107613861	75145002	237048493	6632558	1558142	607799204	0	0	0	0	0	121123609	121123609	728922813	0	0	0	0	0	0	0	0	0	0	20386140871	1855486846	190581384	153942061	2200010291	656982447	1094144941	1751127388	166939667	736386	0	500484	0	0	0	500484	521087080	22930154948	184358153	137825110	592156420	19793984451	952291	-2	952291	20786	1093745	18538806590	1811897996	885871	1528707	449651131	-2	-2	-2	10584607	1075205	-2	-2	373865459	0	981886	357885171	0	0	4419300	10467434	171571815	0	392377	161785430	0	0	118903	9247376	199337690	26523902	0	184427	26171732	0	0	0	167743	13194436	479271	23620730	2379852	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	R	R	R	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	T	R	R	R	T	R	R	R	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2024	54	WV	West Virginia	1460924945	8292294	8284312	471995	3674099	284384	0	129709	83204260	4185373	65054067	50058846	323925	23298	1684497414	97665	2263378446	23765274	855107011	778285	7009317	886659887	405352984	4834633412	1350109269	594413637	76256203	7309708	1424570	192814274	17586814	9264483	2230167574	825846876	200584937	55901998	20301204	19331429	149442689	76520359	25725422	136066836	123106083	144380940	47310399	702552728	61598202	28197159	11477285	62428378	64055030	78243296	20923594	326922944	26942012	28229781	17803405	2033618	120396553	31019405	12028830	238453604	5426481	18374326	1086928	974911	116375974	46440078	5333301	194011999	220399	1206951	105881	86293	11106622	24285264	1420603	38432013	52109	576421	426989	146610	1709748	303750	234026	3449653	243461493	151898046	56520029	201650353	425643388	300387469	85830150	1465390928	75884430	37886113	4265658	128258846	3518382	294456	246589503	0	0	0	0	0	0	0	246589503	0	0	0	0	0	0	0	0	0	0	3942148005	397993058	82024288	10287556	490304902	18451010	101258167	119709177	21188425	571258	3812132	41002545	0	0	1001993	44814677	153422304	4559566469	79657524	25914565	178832851	3763315154	225041	225041	-2	16723	246883	3298930204	643217801	93661	57021207	324645753	0	2118922	-2	0	-2	-2	-2	215713480	0	10191393	205118758	0	403329	-2	-2	152844524	0	5822693	146805817	0	216014	-2	-2	61792363	112634158	0	9606731	103001630	0	25797	-2	-2	23382442	4752065	15975595	1076593	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2024	55	WI	Wisconsin	5788832176	-2	30052817	-2	1230472	672046561	980210	6288820	265238589	153574282	104880230	440745399	3012590	851866	6789398631	0	7012662782	76130294	1750763204	15960662	35662824	1878516984	2638847668	15680578397	4663777051	1967468756	161408025	399876992	647835973	389621449	31075647	29516920	7611669193	3112007327	1049727389	194647808	208145729	63805555	503509484	448707082	146028325	442726220	399600942	49285894	241999747	2231857694	217925244	178388132	54213821	184944896	174448632	13482530	186283309	1009686564	85323349	134838267	85315021	12781257	381473186	475773794	195958475	1371463349	21033821	91020671	9494025	23848544	301920670	24635835	60451622	532405188	772677	16809993	2557716	1304215	40128871	30886559	32711559	125171590	1556363	2668959	8730077	2212998	688411	194886	16110283	32161977	829348261	855623111	303781269	666513915	1258131841	563372939	700803436	5177574772	121250910	50103594	104763689	233400750	21427178	1942932	511461875	0	0	0	0	0	0	0	511461875	0	0	0	0	0	0	0	0	0	0	13300705840	1728832020	32265768	12002231	1773100019	314458295	1160255367	1474713662	197834426	2358311	560865995	9563915	7104020	0	279466	577533930	224580191	16029486407	224402318	39468890	528400858	12772304982	747096	-2	747096	17096	814202	11378416060	1781141353	0	179245891	572402208	0	-2	-2	-2	-2	-2	-2	751648099	0	179245891	572402208	0	-2	-2	-2	239004460	0	63888286	165743253	0	-2	-2	-2	208853558	76000706	0	37488410	1203271	0	-2	-2	-2	18201313	4960639	38111740	9892737	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	A	R	R	A	R	A	T	R	R	R	R	R	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	R	R	R	R	R	R	R	R	A	A	A	A	A	A	A	T	T	T	T	T	T	T	T	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2024	56	WY	Wyoming	466614336	5800165	-2	-2	930453	1152523	17762	0	51225061	16182783	3892194	52436809	0	33173	597132736	201696381	964939455	19306984	310728005	0	711112	330746101	48755876	2094514673	657023648	310510327	52469815	4248307	17171376	64968248	7419973	1869352	1091089697	398371598	101098901	19970675	51898752	5774111	75221805	44878761	15845943	60893832	62637922	46978774	41539433	347996470	36471386	19340652	6803208	28951313	33727107	22341096	18275896	165910658	15523105	16919669	11933417	1911707	30606893	7228692	10042926	94166409	4618864	8084233	2218075	1994708	56907463	17337255	14910636	106071234	1444220	795011	135907	77310	10051002	10683359	5689764	28876573	37615	146492	2130252	175713	35247	152965	4112480	6790764	131872775	89369807	38930895	93927273	183914632	94038782	88881371	720935535	17919275	10831021	502278	27886226	485935	70422	57209222	201637	95510	258590	290913	33000	11167	857817	58067039	0	0	0	0	0	0	0	0	0	0	1870092271	59459142	117331545	6263901	183054588	689035	4535000	5224035	7033676	393922	0	860135	3382295	750000	0	4992430	160804849	2102382368	40306523	4077198	65440086	1804652185	80652	-2	80652	22376	91036	1592595670	266624602	1712029	12957430	120828152	21890	826483	0	492345	0	-2	-2	127967715	2916362	3808909	117478548	0	1293702	111729	-2	80458240	2832715	1459962	73431227	0	1022235	0	-2	46405835	15348786	3559815	1655244	9989319	0	0	105550	-2	13220558	826930	4797734	0	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2024	60	AS	American Samoa	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	23548000	160877369	0	0	0	160877369	0	184425369	26456585	5820448	539670	0	0	1788940	0	1273720	35879363	19871800	4113463	92660	483100	602390	2391270	983500	1075000	10070700	1788540	980200	3828000	21117210	494993	203585	222525	1883300	370228	202901	792396	4169928	398770	2834310	0	0	148000	30100	7600	3418780	286820	4863400	27100	94800	9278400	11700	2850	14565070	0	0	0	0	621240	0	1800	623040	932200	0	410900	2128300	1967320	10100	1520	5450340	4504053	8884795	1735525	14177100	13552488	1235001	4632366	48721328	7307140	1512578	231930	11752100	212100	1600100	22403848	0	0	0	0	0	0	0	22403848	0	0	0	0	0	0	0	0	0	0	107004539	19005700	16854110	2232600	38092410	0	0	0	2198300	0	5070880	0	1803750	0	0	6874630	19921850	155005019	30443370	0	30443370	76561169	13800	-2	13800	5548	-1	23137360	83867179	-2	-2	-2	-2	-2	-2	-2	-2	67727868	0	38093630	-2	-2	-2	-2	-2	-2	-2	12013600	-2	-2	-2	-2	-2	-2	-2	16765300	25025600	-2	-2	-2	-2	-2	-2	-2	132000	2342000	10475000	8700	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	M	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2024	66	GU	Guam	-2	275486441	-2	-2	0	0	0	0	0	0	0	684831	0	0	276171272	0	-2	0	128799626	0	0	128799626	0	404970898	115498382	45646520	290726	0	0	2117864	98977	0	163553492	111194436	3285488	-1	1018458	-1	26143258	14689448	3463422	16745693	3199567	5741704	3807421	73790513	11235572	5650116	1302317	6904846	1252622	2351460	1665050	30361983	1390925	10303004	8779816	489694	23815588	324955	2765913	47869895	1083683	2727904	148049	46808	1369762	971824	17924	6365954	620604	995171	363460	26628	43772855	0	38735	45817453	691296	995171	0	0	3028	407135	7250	2103880	40544734	34365643	13693604	24187041	29640567	9797078	8263558	160492225	1446510	662715	17744573	74402	81353	0	19928200	0	0	0	0	0	0	0	19928200	0	0	0	0	0	0	0	0	0	0	343973917	0	0	0	0	0	27700871	27700871	0	0	0	0	0	0	0	0	45997783	389971700	0	0	0	343973917	23444	23444	-2	14672	-1	206783973	127392866	-2	-2	-2	-2	-2	-2	-2	-2	54235615	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	M	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2024	69	MP	Northern Mariana Islands	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	12328987	125301262	0	0	0	125301262	0	137630249	37609855	9353053	3734087	0	0	2337857	0	58281	53093133	30242220	2901980	-1	4465655	2337857	1985164	4090091	2055160	4128628	648150	1030861	1425929	15363983	408481	768024	6234244	746776	137702	218173	524642	9038042	0	0	1538946	0	0	0	672173	2211119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19151011	12180219	5016781	845803	5563758	521307	108866	43387745	21544656	17038334	14845131	5721207	6349610	1770341	2731610	70000889	464195	102199	18039336	0	0	0	18605730	0	0	0	0	0	0	0	18605730	0	0	0	0	0	0	6223825	0	0	0	141699752	7962199	0	0	7962199	0	0	0	0	0	6223825	0	0	0	0	6223825	0	155885776	0	0	0	141699752	8157	-2	8157	17372	9217	12328987	112972275	-2	-2	-2	-2	-2	-2	-2	-2	66697526	0	61454778	-2	-2	-2	-2	-2	-2	-2	26110579	-2	-2	-2	-2	-2	-2	-2	35344199	7962199	-2	-2	-2	-2	-2	-2	-2	46328	-2	-2	-2	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
